dataset,c_split,model,property,value,results_hits_at_10,results_hits_at_5,results_hits_at_3,results_hits_at_1,results_inverse_harmonic_mean_rank,results_arithmetic_mean_rank,results_min_hits_at_10,results_min_hits_at_5,results_min_hits_at_3,results_min_hits_at_1,results_min_arithmetic_mean_rank,results_min_inverse_harmonic_mean_rank,training_cpu_energy,training_gpu_energy,training_ram_energy,training_duration,prediction_cpu_energy,prediction_gpu_energy,prediction_ram_energy,prediction_duration,evaluation_cpu_energy,evaluation_gpu_energy,evaluation_ram_energy,evaluation_duration,evaluation_min_cpu_energy,evaluation_min_gpu_energy,evaluation_min_ram_energy,evaluation_min_duration,directed,information_loss,original_average_pagerank,original_average_degree,original_average_betweenness,original_average_harmonic_centrality,average_harmonic_centrality,average_betweenness,average_pagerank,n_relationships,order,size,density,diameter,transitivity_undirected,connected_components_weak,connected_components_weak_relative_nodes,connected_components_weak_relative_arcs,girth,vertex_connectivity,edge_connectivity,clique_number,average_degree,max_degree,degree_deciles,average_indegree,indegree_deciles,average_outdegree,outdegree_deciles,radius,average_path_length,assortativity_degree,mean_eccentricity,min_eccentricity,max_eccentricity,eccentricity_deciles,centralization,motifs_randesu_no,num_farthest_points,mincut_value,len_feedback_arc_set,mean_authority_score,min_authority_score,max_authority_score,mean_hub_score,min_hub_score,max_hub_score,min_closeness,max_closeness,mean_closeness,min_constraint,max_constraint,mean_constraint,max_coreness,min_coreness,mean_coreness,max_strength,min_strength,mean_strength,entropy
WN18RR,1,RotatE,degree,0.1,0.28173076923076923,0.2796703296703297,0.2787087912087912,0.27664835164835166,0.2785566747188568,12192.8193359375,0.24072769953051643,0.23896713615023474,0.2381455399061033,0.2363849765258216,14198.63671875,0.2380342036485672,0.09742113794386387,0.22319706883529022,0.0006652380253943605,3117.4741349220276,0.09742113794386387,0.22319706883529022,0.0006652380253943605,0.08612966537475586,0.09742113794386387,0.22319706883529022,0.0006652380253943605,4.507617950439453,0.09742113794386387,0.22319706883529022,0.0006652380253943605,5.41292929649353,True,0.5383161145435,2.465544022288518e-05,3.6486106659434405,150771.03942404894,0.12228171066154589,0.00027276882749506666,3.1930996541967933,3.929581892486639e-05,11,25448,25869,3.994748063690686e-05,17,0.03390166534496431,4859,0.03540553285130462,0.044261471259035914,3,0,0,4,2.0330870795347376,6,"[1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 6.0]",1.0165435397673688,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 6.0]",1.0165435397673688,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 6.0]",0,2.3372280551624263,-0.12342634865813762,1.7639107198994026,0.0,17.0,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 4.0, 17.0]",0.0001920141713461446,24650,3,0.0,4599,0.0001227792468856975,0.0,1.0,0.00015879864481592107,0.0,1.0,0.019084374138552556,1.0,0.4982402309326503,0.0,1.3888888888888886,0.7632873797657096,4,1,1.4281279471864194,6.0,1.0,2.0330870795347376,2.019932522897905
WN18RR,1,RotatE,degree,-0.15,0.44385140905209225,0.42428124110446913,0.41125818388841445,0.3859948761742101,0.40562981367111206,5750.6416015625,0.31009389671361504,0.2976525821596244,0.2914319248826291,0.2773474178403756,13102.91015625,0.2880665361881256,0.24037114081531763,0.5552023619393083,0.0016486729529924938,7691.874052524567,0.24037114081531763,0.5552023619393083,0.0016486729529924938,0.08757185935974121,0.24037114081531763,0.5552023619393083,0.0016486729529924938,7.27960991859436,0.24037114081531763,0.5552023619393083,0.0016486729529924938,5.4652345180511475,True,0.9061743611266244,2.465544022288518e-05,3.6486106659434405,150771.03942404894,0.12228171066154589,0.1266618405284936,162480.3944371787,3.189690918949954e-05,11,31351,64800,6.593045344432441e-05,60,0.010367792320039511,106,0.9928231954323626,0.9962654320987654,3,0,0,4,4.13383943095914,385,"[1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 5.0, 7.0, 385.0]",2.06691971547957,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 4.0, 379.0]",2.06691971547957,"[0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 289.0]",0,17.146787584882347,-0.054757659521507324,43.01486395968231,0.0,60.0,"[0.0, 40.0, 42.0, 43.0, 44.0, 45.0, 45.0, 46.0, 47.0, 48.0, 60.0]",0.005875700609070057,772130,3,0.0,12222,4.2363553342523854e-05,0.0,1.0,0.0102300974699602,0.0,0.9999999999999999,0.07087765321528361,1.0,0.12874227310692457,0.002624576001199368,1.2569444444444442,0.46291091463783807,6,1,2.488533061146375,385.0,1.0,4.13383943095914,2.196731163306788
WN18RR,1,RotatE,degree,-0.2,0.44385140905209225,0.42428124110446913,0.41125818388841445,0.3859948761742101,0.40562981367111206,5750.6416015625,0.31009389671361504,0.2976525821596244,0.2914319248826291,0.2773474178403756,13102.91015625,0.2880665361881256,0.25573982241749765,0.39383600784640294,0.0017535775841688518,8183.671749353409,0.25573982241749765,0.39383600784640294,0.0017535775841688518,0.08173036575317383,0.25573982241749765,0.39383600784640294,0.0017535775841688518,7.5356738567352295,0.25573982241749765,0.39383600784640294,0.0017535775841688518,5.869110345840454,True,0.9061743611266244,2.465544022288518e-05,3.6486106659434405,150771.03942404894,0.12228171066154589,0.1266618405284936,162480.3944371787,3.189690918949953e-05,11,31351,64800,6.593045344432441e-05,60,0.010367792320039511,106,0.9928231954323626,0.9962654320987654,3,0,0,4,4.13383943095914,385,"[1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 5.0, 7.0, 385.0]",2.06691971547957,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 4.0, 379.0]",2.06691971547957,"[0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 289.0]",0,17.146787584882347,-0.054757659521507324,43.01486395968231,0.0,60.0,"[0.0, 40.0, 42.0, 43.0, 44.0, 45.0, 45.0, 46.0, 47.0, 48.0, 60.0]",0.005875700609070057,772130,3,0.0,12222,4.2363553342523854e-05,0.0,1.0,0.0102300974699602,0.0,0.9999999999999999,0.07087765321528361,1.0,0.12874227310692457,0.002624576001199368,1.2569444444444442,0.46291091463783807,6,1,2.488533061146375,385.0,1.0,4.13383943095914,2.196731163306788
WN18RR,1,RotatE,harmonic_centrality,0.01,0.405909617612978,0.391135573580533,0.37867902665121667,0.3505793742757822,0.37028396129608154,8010.69921875,0.4777262180974478,0.4589327146171694,0.4437354988399072,0.40591647331786546,5333.0283203125,0.43155604600906367,0.2577580840662122,0.6171920612532418,0.0017597984053227267,8248.261567354202,0.2577580840662122,0.6171920612532418,0.0017597984053227267,0.08558464050292969,0.2577580840662122,0.6171920612532418,0.0017597984053227267,8.58095908164978,0.2577580840662122,0.6171920612532418,0.0017597984053227267,5.580196857452393,True,0.9658243841129028,2.465544022288518e-05,3.6486106659434405,150771.03942404894,0.12228171066154589,0.10138510139931581,156420.07241883443,2.520669489816495e-05,11,39672,69638,4.42475314289635e-05,58,0.008574164723826936,206,0.9867664851784634,0.9925758924725007,3,0,0,4,3.510687638636822,514,"[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 7.0, 514.0]",1.755343819318411,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 508.0]",1.755343819318411,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 162.0]",0,19.23286270019229,-0.059320416046863236,38.06223532970357,0.0,58.0,"[0.0, 2.0, 39.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 48.0, 58.0]",0.007337096782410573,800491,3,0.0,11874,3.109136742278631e-05,0.0,1.0,0.011171180397287633,7.600542547903993e-16,1.0,0.06177107808251818,1.0,0.10937533553350577,0.0019607707072694966,1.3888888888888886,0.5822370529597253,6,1,2.091197822141561,514.0,1.0,3.510687638636822,2.1035078879276434
WN18RR,1,RotatE,harmonic_centrality,0.03,0.39766081871345027,0.38584048774418317,0.37594873709095433,0.35174816473808634,0.368376225233078,8798.4853515625,0.45812064965197213,0.4437354988399072,0.4330626450116009,0.4008120649651972,6798.8896484375,0.4220072329044342,0.2374642739593983,0.5653698403510674,0.0016289644044694556,7598.859030246735,0.2374642739593983,0.5653698403510674,0.0016289644044694556,0.09023189544677734,0.2374642739593983,0.5653698403510674,0.0016289644044694556,8.076442241668701,0.2374642739593983,0.5653698403510674,0.0016289644044694556,5.552159547805786,True,0.9150844577839508,2.465544022288518e-05,3.6486106659434405,150771.03942404894,0.12228171066154589,0.08937748037246726,128712.84395673645,2.625223143967237e-05,11,38092,63824,4.3987357102875994e-05,70,0.01111372010692869,354,0.9762417305470965,0.9874341940335923,3,0,0,4,3.351044838811299,514,"[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 6.0, 514.0]",1.6755224194056495,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 508.0]",1.6755224194056495,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 162.0]",0,20.58485257727096,-0.04791963369367833,35.38924183555602,0.0,70.0,"[0.0, 1.0, 3.0, 42.0, 44.0, 46.0, 47.0, 48.0, 50.0, 51.0, 70.0]",0.008009786663584512,549538,3,0.0,11202,3.236896018935804e-05,0.0,1.0,0.01163358549964126,8.217716447743313e-16,1.0,0.05209655500917637,1.0,0.10744054566277707,0.0019607707072694966,1.3888888888888886,0.6015574199621762,6,1,2.019872939199832,514.0,1.0,3.351044838811299,2.127726934347189
WN18RR,1,RotatE,harmonic_centrality,-0.05,0.40318302387267907,0.38277015338484605,0.36731634182908546,0.33900357513550916,0.36082544922828674,7008.44970703125,0.4740139211136891,0.4519721577726218,0.43364269141531325,0.3977958236658933,5240.01953125,0.42382174730300903,0.2638487321436405,0.5963931146141022,0.001807291077150867,8443.161160469055,0.2638487321436405,0.5963931146141022,0.001807291077150867,0.08106446266174316,0.2638487321436405,0.5963931146141022,0.001807291077150867,8.705303192138672,0.2638487321436405,0.5963931146141022,0.001807291077150867,5.552735090255737,True,0.9633405473866883,2.465544022288518e-05,3.6486106659434405,150771.03942404894,0.12228171066154589,0.12687665388101993,160981.61366172618,2.5953128649658716e-05,11,38531,71282,4.8014298375421035e-05,60,0.007003287329611471,1,1.0,1.0,3,0,0,4,3.699981832809945,514,"[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0, 7.0, 514.0]",1.8499909164049726,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 508.0]",1.8499909164049726,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 342.0]",0,17.159710524967238,-0.052841448899808345,43.36674366094833,0.0,60.0,"[0.0, 40.0, 42.0, 43.0, 44.0, 45.0, 45.0, 46.0, 47.0, 48.0, 60.0]",0.007163084395074605,1123912,3,0.0,11620,3.2012064915448415e-05,0.0,1.0,0.011501987215821753,0.0,1.0,0.09446452125390435,0.1879989070398345,0.12142791140536593,0.0019607707072694966,1.2569444444444442,0.559318227207489,6,1,2.1747683683268018,514.0,1.0,3.699981832809945,2.1601312571734144
WN18RR,1,RotatE,harmonic_centrality,0.05,0.3862491490810075,0.37814840027229407,0.36991150442477877,0.35037440435670525,0.36352938413619995,9658.916015625,0.43839907192575406,0.43004640371229697,0.42041763341067284,0.3943155452436195,8201.103515625,0.411110520362854,0.21383209393173458,0.4990893712158595,0.001468773561741582,6842.624225616455,0.21383209393173458,0.4990893712158595,0.001468773561741582,0.08129501342773438,0.21383209393173458,0.4990893712158595,0.001468773561741582,7.484901428222656,0.21383209393173458,0.4990893712158595,0.001468773561741582,5.48475456237793,True,0.8598464758667729,2.465544022288518e-05,3.6486106659434405,150771.03942404894,0.12228171066154589,0.07820796316892681,111935.67454905409,2.7496700395952487e-05,11,36368,57707,4.36316465407988e-05,66,0.01902603524548553,553,0.9574626044874615,0.9768832204065365,3,0,0,4,3.17350417949846,198,"[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 6.0, 198.0]",1.58675208974923,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 196.0]",1.58675208974923,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 121.0]",0,22.11785014993713,-0.07014996421232107,32.08708205015398,0.0,66.0,"[0.0, 1.0, 2.0, 5.0, 43.0, 45.0, 47.0, 48.0, 50.0, 52.0, 66.0]",0.003387671428103897,272282,3,0.0,10631,2.8063612858189445e-05,0.0,1.0,0.005362422021144451,0.0,0.9999999999999999,0.04567012580926099,1.0,0.11210864345114992,0.005101520253035397,1.3888888888888886,0.6258939273854449,5,1,1.9390948086229653,198.0,1.0,3.17350417949846,2.06649853759554
WN18RR,1,RotatE,harmonic_centrality,-0.1,0.41265807091495166,0.39127200595090506,0.3744730969501612,0.3459583436647657,0.3683186173439026,6363.9111328125,0.47215777262180975,0.4497679814385151,0.4320185614849188,0.3982598607888631,5225.943359375,0.4232098162174225,0.25419281622022394,0.5745821043875594,0.0017477264011475076,8134.171799898148,0.25419281622022394,0.5745821043875594,0.0017477264011475076,0.08284974098205566,0.25419281622022394,0.5745821043875594,0.0017477264011475076,8.123894929885864,0.25419281622022394,0.5745821043875594,0.0017477264011475076,5.669311046600342,True,0.9287875208588592,2.465544022288518e-05,3.6486106659434405,150771.03942404894,0.12228171066154589,0.12953201036319006,154216.02605265248,2.739500862942772e-05,11,36503,68215,5.1195838958314936e-05,59,0.00683326198630137,1,1.0,1.0,3,0,0,4,3.7375010273128235,514,"[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0, 7.0, 514.0]",1.8687505136564118,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 508.0]",1.8687505136564118,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 342.0]",0,16.967177206598404,-0.05496291445664543,43.28167547872778,0.0,59.0,"[0.0, 40.0, 42.0, 43.0, 44.0, 45.0, 45.0, 46.0, 47.0, 48.0, 59.0]",0.007484133683543507,1116172,3,0.0,10992,3.379055964541742e-05,0.0,1.0,0.012141003221258235,0.0,1.0,0.10159820528949727,0.1912962361252319,0.12398276447033076,0.0019607707072694966,1.2569444444444442,0.5545849782140676,6,1,2.1958195216831493,514.0,1.0,3.7375010273128235,2.175838720315305
WN18RR,1,RotatE,harmonic_centrality,0.1,0.3818596319817619,0.3729848558866634,0.3671226184660479,0.3518156652011073,0.3624335825443268,9475.494140625,0.4203016241299304,0.4109048723897912,0.4053364269141531,0.3880510440835267,8637.4638671875,0.3997873365879059,0.18243896024674178,0.4215598880809921,0.0012502423654652739,5838.047500133514,0.18243896024674178,0.4215598880809921,0.0012502423654652739,0.08256649971008301,0.18243896024674178,0.4215598880809921,0.0012502423654652739,6.5049638748168945,0.18243896024674178,0.4215598880809921,0.0012502423654652739,5.467101573944092,True,0.7706516326284398,2.465544022288518e-05,3.6486106659434405,150771.03942404894,0.12228171066154589,0.06031670241898408,69257.93072243592,3.0265427801821978e-05,11,33041,49075,4.4953870138450776e-05,84,0.021992674296742863,926,0.9078720377712539,0.9437799286805909,3,0,0,4,2.9705517387488274,198,"[1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 6.0, 198.0]",1.4852758693744137,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 196.0]",1.4852758693744137,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 121.0]",0,26.78076477420852,-0.061747209339344133,26.71229684331588,0.0,84.0,"[0.0, 0.0, 1.0, 2.0, 4.0, 10.0, 46.0, 49.0, 51.0, 57.0, 84.0]",0.003989931806615182,189920,3,0.0,9231,3.08894244250151e-05,0.0,0.9999999999999999,0.0059023808015797544,0.0,1.0,0.033736652562865385,1.0,0.12928419812940597,0.005101520253035397,1.3888888888888886,0.6522188063442258,5,1,1.8474622438788173,198.0,1.0,2.9705517387488274,2.0486160024192897
WN18RR,1,RotatE,harmonic_centrality,-0.15,0.4254332930270052,0.40252586322719336,0.38700792691119174,0.3587934972457342,0.38092222809791565,5685.18603515625,0.47006960556844546,0.4482598607888631,0.4317865429234339,0.39918793503480277,5221.79150390625,0.4229803085327149,0.24148611310124396,0.5560969701549965,0.0016582466026043904,7727.557693243027,0.24148611310124396,0.5560969701549965,0.0016582466026043904,0.08259725570678711,0.24148611310124396,0.5560969701549965,0.0016582466026043904,7.592243909835815,0.24148611310124396,0.5560969701549965,0.0016582466026043904,5.515609979629517,True,0.8934988174609924,2.465544022288518e-05,3.6486106659434405,150771.03942404894,0.12228171066154589,0.13196288638453432,145567.08823785323,2.90065264684554e-05,11,34475,64878,5.4588542792262275e-05,58,0.006674295806376038,1,1.0,1.0,3,0,0,4,3.7637708484408994,514,"[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0, 7.0, 514.0]",1.8818854242204497,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 508.0]",1.8818854242204497,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 342.0]",0,16.81952309933279,-0.05721707938630473,42.192893401015226,0.0,58.0,"[0.0, 39.0, 41.0, 42.0, 43.0, 44.0, 44.0, 45.0, 46.0, 47.0, 58.0]",0.007868338479640977,1104842,3,0.0,10286,3.577818760428894e-05,0.0,1.0,0.012855200318389208,0.0,1.0,0.10431935509250573,0.19435549341511818,0.12626474224229678,0.0019607707072694966,1.2569444444444442,0.5505388193876799,6,1,2.2077447425670775,514.0,1.0,3.7637708484408994,2.1895127361086666
WN18RR,1,RotatE,harmonic_centrality,-0.2,0.43319309444363846,0.41056143914115767,0.3949659074423328,0.36602350210358336,0.3886183798313141,5094.73095703125,0.46635730858468677,0.4447795823665893,0.42877030162412993,0.39895591647331785,5243.83544921875,0.4213449656963348,0.2281627622842789,0.5073840586846927,0.0015619125524683887,7301.205751657486,0.2281627622842789,0.5073840586846927,0.0015619125524683887,0.07750439643859863,0.2281627622842789,0.5073840586846927,0.0015619125524683887,7.166339874267578,0.2281627622842789,0.5073840586846927,0.0015619125524683887,5.639030694961548,True,0.8541653624427379,2.465544022288518e-05,3.6486106659434405,150771.03942404894,0.12228171066154589,0.1343239158058447,133953.66033839792,3.081949024563133e-05,11,32447,61292,5.821944757859939e-05,60,0.006404742552858033,1,1.0,1.0,3,0,0,4,3.777976392270472,514,"[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0, 7.0, 514.0]",1.888988196135236,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 508.0]",1.888988196135236,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 342.0]",0,16.578754974654938,-0.05989933848791231,40.54756988319413,0.0,60.0,"[0.0, 37.0, 40.0, 40.0, 41.0, 42.0, 43.0, 43.0, 44.0, 46.0, 60.0]",0.008328275409399774,1092782,3,0.0,9558,3.8013856080580126e-05,0.0,1.0,0.013658541684548067,0.0,1.0,0.10578964014046162,0.1970293181762977,0.12841655236589022,0.0019607707072694966,1.2569444444444442,0.5489838787993191,6,1,2.2112367861435573,514.0,1.0,3.777976392270472,2.208368994767393
WN18RR,1,RotatE,pagerank,0.01,0.38704959446882065,0.38020210078447014,0.3756149448211674,0.3603909054646988,0.37020963430404663,9930.5205078125,0.43468715697036225,0.42718624222466156,0.4227954628613246,0.4045005488474204,9054.38671875,0.4156450033187866,0.20982136687636374,0.48436821971642985,0.001439002384911086,6714.28339099884,0.20982136687636374,0.48436821971642985,0.001439002384911086,0.07408905029296875,0.20982136687636374,0.48436821971642985,0.001439002384911086,7.598202228546143,0.20982136687636374,0.48436821971642985,0.001439002384911086,4.447882175445557,True,0.8400013281851122,2.465544022288518e-05,3.6486106659434405,150771.03942404894,0.12228171066154589,0.06734134397935128,111440.25783943052,2.779939953297009e-05,11,35972,56317,4.3523360026084245e-05,66,0.034182908545727135,1159,0.8952796619593016,0.9456292061011773,3,0,0,4,3.131157566996553,25,"[1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 5.0, 6.0, 25.0]",1.5655787834982764,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 19.0]",1.5655787834982764,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 17.0]",0,21.052582712429498,-0.14925161795955982,31.164961636828643,0.0,66.0,"[0.0, 0.0, 1.0, 3.0, 41.0, 46.0, 48.0, 50.0, 52.0, 54.0, 66.0]",0.00040041443411142913,146655,3,0.0,11346,0.0002600977132616192,0.0,1.0,0.00040118791184748793,0.0,1.0,0.03214450052951986,1.0,0.1483092633882932,0.0,1.3888888888888886,0.6288282384113373,6,1,1.9443178027354608,25.0,1.0,3.131157566996553,1.984152903224761
WN18RR,1,RotatE,pagerank,0.03,0.3849871134020619,0.38071842783505155,0.3776578608247423,0.36533505154639173,0.3728433847427368,10244.365234375,0.4255396999634102,0.42151481888035125,0.4180387852177095,0.4046834979875595,8789.23828125,0.4125876426696778,0.18243841411918402,0.27961229535640086,0.0012463092289462215,5838.030244350433,0.18243841411918402,0.27961229535640086,0.0012463092289462215,0.18855023384094238,0.18243841411918402,0.27961229535640086,0.0012463092289462215,7.043991804122925,0.18243841411918402,0.27961229535640086,0.0012463092289462215,4.6796040534973145,True,0.7425031279415781,2.465544022288518e-05,3.6486106659434405,150771.03942404894,0.12228171066154589,0.03889291694080571,48494.636210590696,3.060912151821243e-05,11,32670,45863,4.297120022620149e-05,86,0.03997727756869985,2103,0.7611876339149066,0.8523428471752829,3,0,0,4,2.807652280379553,14,"[1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 6.0, 14.0]",1.4038261401897765,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 11.0]",1.4038261401897765,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 12.0]",0,28.688199374778442,-0.09331425936475873,21.91643709825528,0.0,86.0,"[0.0, 0.0, 1.0, 1.0, 2.0, 4.0, 7.0, 49.0, 56.0, 62.0, 86.0]",0.00026230385529409865,82246,3,0.0,9618,0.00026590418673618085,0.0,1.0,0.0003856972128919611,0.0,0.9999999999999999,0.027548548126040674,1.0,0.207624792133166,0.0,1.3888888888888886,0.6615456985849864,6,1,1.8050811141720233,14.0,1.0,2.807652280379553,1.9682065502853079
WN18RR,1,RotatE,pagerank,-0.05,0.39877546349279014,0.3790913252460517,0.36490043488212404,0.3362897688258183,0.3575777411460877,7413.71337890625,0.45298207098426635,0.43743139407244785,0.4264544456641054,0.4030369557263081,7980.41943359375,0.41991490125656133,0.26736976669728757,0.6186703607692721,0.001832629405004565,8555.83055639267,0.26736976669728757,0.6186703607692721,0.001832629405004565,0.07811188697814941,0.26736976669728757,0.6186703607692721,0.001832629405004565,8.65536379814148,0.26736976669728757,0.6186703607692721,0.001832629405004565,4.453496217727661,True,0.9826145563811242,2.465544022288518e-05,3.6486106659434405,150771.03942404894,0.12228171066154589,0.12231157128052167,164114.5960550215,2.595380223202699e-05,11,38530,71963,4.847552415124603e-05,60,0.007433069181670813,122,0.9925512587594083,0.9959979433875742,3,0,0,4,3.735426940046717,514,"[1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 7.0, 514.0]",1.8677134700233584,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0, 508.0]",1.8677134700233584,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 342.0]",0,17.37669107852107,-0.05054024332529957,43.0589151310667,0.0,60.0,"[0.0, 40.0, 42.0, 43.0, 44.0, 45.0, 45.0, 46.0, 47.0, 48.0, 60.0]",0.0070943802686751056,1079104,3,0.0,12222,3.1986216622843756e-05,0.0,0.9999999999999999,0.011499160990017635,0.0,1.0,0.0700365731490452,1.0,0.12432375025083436,0.0019607707072694966,1.2569444444444442,0.5438723164673773,6,1,2.2111860887620036,514.0,1.0,3.735426940046717,2.1590755514212896
WN18RR,1,RotatE,pagerank,0.05,0.36147510295769375,0.35829277424185696,0.3553912392362411,0.34724822163983526,0.35274142026901245,10644.5947265625,0.41529454811562383,0.411452616172704,0.4085254299304793,0.3966337358214416,8533.2705078125,0.4039343595504761,0.14577211620658637,0.3415667332531669,0.0009961803670896468,4664.708512306213,0.14577211620658637,0.3415667332531669,0.0009961803670896468,0.08693146705627441,0.14577211620658637,0.3415667332531669,0.0009961803670896468,5.806275129318237,0.14577211620658637,0.3415667332531669,0.0009961803670896468,4.271362781524658,True,0.6722519840510641,2.465544022288518e-05,3.6486106659434405,150771.03942404894,0.12228171066154589,0.022436084857141807,5956.387139542594,3.314550878355983e-05,11,30170,38818,4.2647829227360056e-05,95,0.042058777141054625,2851,0.6354325488896254,0.7476428461023237,3,0,0,4,2.573284719920451,12,"[1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 5.0, 12.0]",1.2866423599602255,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 8.0]",1.2866423599602255,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 8.0]",0,32.710310409685164,-0.054893227255532834,11.05903215114352,0.0,95.0,"[0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 3.0, 6.0, 11.0, 50.0, 95.0]",0.00026650880327580486,55463,3,0.0,8164,0.00015117548014175855,0.0,1.0,0.00027678619322419213,0.0,1.0,0.02036597129853518,1.0,0.2673706998113527,0.0,1.3888888888888886,0.6888301195194926,5,1,1.6964865760689427,12.0,1.0,2.573284719920451,1.9734850667990853
